Unique Order Identifier,Order Complexity,Supplier,Unique Product Identifier,Planned Year,Planned Month,Planned Quarter,Planned Day,Planned Weekday,Delivery Delay,Delivery Status,Ordered Quantity,Arrival Year,Arrival Month,Arrival Quarter,Arrival Day,Arrival Weekday,Delivered Quantity,Delivery_Delay_Days,Status,Quantity Difference,Quantity Status
21132133-2,7,56675799,405020000684501,2023,11,4,27,0,-5,too early,2.0,2023,11,4,22,2,2.0,-5,early,0.0,exact
21132133-3,7,56675799,405020000684501,2023,11,4,27,0,-5,too early,2.0,2023,11,4,22,2,2.0,-5,early,0.0,exact
21132133-4,7,56675799,405020000684501,2023,11,4,27,0,-5,too early,1.0,2023,11,4,22,2,1.0,-5,early,0.0,exact
21132133-5,7,56675799,405020000684501,2023,11,4,27,0,-5,too early,2.0,2023,11,4,22,2,2.0,-5,early,0.0,exact
21132133-6,7,56675799,405020000684501,2023,11,4,27,0,-5,too early,1.0,2023,11,4,22,2,1.0,-5,early,0.0,exact
21132133-7,7,56675799,405020000684501,2023,11,4,27,0,-3,too early,1.0,2023,11,4,24,4,1.0,-3,early,0.0,exact
21132134-1,2,55873153,221820000012100,2024,4,2,1,0,43,too late,100.0,2024,5,2,14,1,92.0,43,late,-8.0,under delivered
21132134-2,2,55873153,221820000001900,2023,12,4,4,0,1,too late,336.0,2023,12,4,5,1,336.0,1,late,0.0,exact
21132135-1,2,47050887,221850000005800,2024,2,1,26,0,-40,too early,100.0,2024,1,1,17,2,65.0,-40,early,-35.0,under delivered
21132135-2,2,47050887,221850000005900,2024,2,1,26,0,-40,too early,100.0,2024,1,1,17,2,65.0,-40,early,-35.0,under delivered
21132136-1,2,79078827,225000000194300,2024,2,1,26,0,2,too late,3.0,2024,2,1,28,2,3.0,2,late,0.0,exact
21132136-2,2,79078827,PRÜFBERICHT,2024,2,1,26,0,2,too late,1.0,2024,2,1,28,2,1.0,2,late,0.0,exact
21132137-1,1,82860402,223400000341400,2023,12,4,11,0,2,too late,9.85,2023,12,4,13,2,9.85,2,late,0.0,exact
21132138-1,3,51744390,221850000001500,2024,2,1,7,2,-15,too early,101.0,2024,1,1,23,1,101.0,-15,early,0.0,exact
21132138-2,3,51744390,221850122126200,2024,2,1,7,2,-15,too early,101.0,2024,1,1,23,1,101.0,-15,early,0.0,exact
21132138-3,3,51744390,221850000001700,2024,1,1,15,0,1,too late,101.0,2024,1,1,16,1,101.0,1,late,0.0,exact
21132139-1,1,55873153,221820000015000,2023,11,4,27,0,2,too late,105.0,2023,11,4,29,2,105.0,2,late,0.0,exact
21132140-1,3,55873153,221820000015000,2024,1,1,15,0,0,on time,69.0,2024,1,1,15,0,69.0,0,on_time,0.0,exact
21132140-2,3,55873153,221820000015000,2024,5,2,6,0,8,too late,168.0,2024,5,2,14,1,168.0,8,late,0.0,exact
21132140-3,3,55873153,221820000015000,2024,6,2,17,0,-7,too early,210.0,2024,6,2,10,0,210.0,-7,early,0.0,exact
21132141-1,3,89241288,226100000140100,2023,12,4,18,0,1,too late,640.0,2023,12,4,19,1,640.0,1,late,0.0,exact
21132141-2,3,89241288,226100000140100,2024,1,1,29,0,0,on time,640.0,2024,1,1,29,0,640.0,0,on_time,0.0,exact
21132141-3,3,89241288,226100000140100,2024,5,2,13,0,-7,too early,640.0,2024,5,2,6,0,640.0,-7,early,0.0,exact
21132142-1,6,42986849,223400000308600,2023,12,4,18,0,36,too late,100.0,2024,1,1,23,1,100.0,36,late,0.0,exact
21132142-2,6,42986849,223400000308600,2024,2,1,5,0,2,too late,205.0,2024,2,1,7,2,205.0,2,late,0.0,exact
21132142-3,6,42986849,223400000308600,2024,4,2,1,0,1,too late,200.0,2024,4,2,2,1,200.0,1,late,0.0,exact
21132142-4,6,42986849,223400000308500,2023,12,4,18,0,36,too late,100.0,2024,1,1,23,1,100.0,36,late,0.0,exact
21132142-5,6,42986849,223400000308500,2024,2,1,5,0,2,too late,202.0,2024,2,1,7,2,202.0,2,late,0.0,exact
21132142-6,6,42986849,223400000308500,2024,4,2,1,0,1,too late,200.0,2024,4,2,2,1,200.0,1,late,0.0,exact
21132143-1,1,82860402,223400000022700,2023,12,4,11,0,2,too late,20.3,2023,12,4,13,2,20.3,2,late,0.0,exact
21132144-1,2,98996971,222420001149800,2023,12,4,11,0,0,on time,360.0,2023,12,4,11,0,360.0,0,on_time,0.0,exact
21132144-2,2,98996971,222420001149800,2024,3,1,18,0,0,on time,400.0,2024,3,1,18,0,400.0,0,on_time,0.0,exact
21132145-1,9,79078827,223800000014400,2023,12,4,4,0,11,too late,155.0,2023,12,4,15,4,155.0,11,late,0.0,exact
21132145-2,9,79078827,223800000014400,2024,1,1,22,0,8,too late,155.0,2024,1,1,30,1,155.0,8,late,0.0,exact
21132145-3,9,79078827,223800000014400,2024,5,2,6,0,7,too late,160.0,2024,5,2,13,0,36.0,7,late,-124.0,under delivered
21132145-4,9,79078827,223800000015100,2023,12,4,4,0,11,too late,150.0,2023,12,4,15,4,150.0,11,late,0.0,exact
21132145-5,9,79078827,223800000015100,2024,1,1,22,0,8,too late,157.0,2024,1,1,30,1,157.0,8,late,0.0,exact
21132145-6,9,79078827,223800000015100,2024,5,2,6,0,7,too late,159.0,2024,5,2,13,0,159.0,7,late,0.0,exact
21132145-7,9,79078827,225000000135400,2023,12,4,4,0,2,too late,1037.0,2023,12,4,6,2,1037.0,2,late,0.0,exact
21132145-8,9,79078827,225000000135400,2024,1,1,22,0,8,too late,1037.0,2024,1,1,30,1,1037.0,8,late,0.0,exact
21132145-9,9,79078827,225000000135400,2024,5,2,6,0,7,too late,1052.0,2024,5,2,13,0,1052.0,7,late,0.0,exact
31119951-1,1,43413602,324700000009200,2024,2,1,5,0,-3,too early,550.0,2024,2,1,2,4,550.0,-3,early,0.0,exact
31119952-1,5,49166303,220300000002700,2023,11,4,6,0,1,too late,69.65,2023,11,4,7,1,69.65,1,late,0.0,exact
31119952-2,5,49166303,220300000001900,2023,11,4,6,0,1,too late,119.45,2023,11,4,7,1,119.45,1,late,0.0,exact
31119952-3,5,49166303,220300000002300,2023,11,4,6,0,1,too late,151.55,2023,11,4,7,1,151.55,1,late,0.0,exact
31119045-2,3,12153590,405020000684501,2023,2,1,13,0,0,on time,1.0,2023,2,1,13,0,1.0,0,on_time,0.0,exact
31119045-3,3,12153590,405020000684501,2023,2,1,13,0,0,on time,1.0,2023,2,1,13,0,1.0,0,on_time,0.0,exact
31119046-1,3,23635582,405020000684501,2023,2,1,13,0,-4,too early,20.0,2023,2,1,9,3,20.0,-4,early,0.0,exact
31119046-2,3,23635582,405020000684501,2023,2,1,13,0,0,on time,1.0,2023,2,1,13,0,1.0,0,on_time,0.0,exact
31119046-3,3,23635582,405020000684501,2023,2,1,13,0,-4,too early,1.0,2023,2,1,9,3,1.0,-4,early,0.0,exact
31119047-1,1,57496158,405020000684501,2023,2,1,13,0,-4,too early,1.0,2023,2,1,9,3,1.0,-4,early,0.0,exact
31119048-1,1,84491061,405020000646001,2023,2,1,6,0,4,too late,10.0,2023,2,1,10,4,10.0,4,late,0.0,exact
31119049-1,1,4429580,225300000001000,2023,5,2,1,0,-5,too early,1000.0,2023,4,2,26,2,1000.0,-5,early,0.0,exact
31119050-1,1,89021301,322500000004400,2023,4,2,17,0,1,too late,396.0,2023,4,2,18,1,396.0,1,late,0.0,exact
31119051-1,1,56342495,326400000000700,2023,2,1,20,0,-10,too early,4480.0,2023,2,1,10,4,4480.0,-10,early,0.0,exact
31119052-1,2,33626981,405020000684501,2023,2,1,20,0,-4,too early,9.0,2023,2,1,16,3,9.0,-4,early,0.0,exact
31119052-2,2,33626981,405020000684501,2023,2,1,13,0,-4,too early,1.0,2023,2,1,9,3,1.0,-4,early,0.0,exact
31119053-1,1,28229650,322700000011600,2023,2,1,13,0,1,too late,100.0,2023,2,1,14,1,100.0,1,late,0.0,exact
31119054-1,2,33626981,405020000681501,2023,2,1,13,0,0,on time,1.0,2023,2,1,13,0,1.0,0,on_time,0.0,exact
31119054-2,2,33626981,405020000681501,2023,2,1,13,0,-4,too early,3.0,2023,2,1,9,3,3.0,-4,early,0.0,exact
31119055-1,1,79078827,323300000001500,2023,5,2,26,4,-24,too early,1000.0,2023,5,2,2,1,68.0,-24,early,-932.0,under delivered
31119056-1,2,24023238,320110000011700,2023,3,1,6,0,-12,too early,100.0,2023,2,1,22,2,100.0,-12,early,0.0,exact
31119056-2,2,24023238,320110000028500,2023,3,1,6,0,-12,too early,50.0,2023,2,1,22,2,50.0,-12,early,0.0,exact
31119057-1,2,70678831,322200000000100,2023,2,1,13,0,1,too late,840.0,2023,2,1,14,1,840.0,1,late,0.0,exact
31119057-2,2,70678831,322200000000200,2023,2,1,13,0,1,too late,250.0,2023,2,1,14,1,250.0,1,late,0.0,exact
31119058-1,1,9402037,405020000630101,2023,2,1,13,0,1,too late,1.0,2023,2,1,14,1,1.0,1,late,0.0,exact
31119059-1,1,51184862,405020000681501,2023,2,1,20,0,-10,too early,1.0,2023,2,1,10,4,1.0,-10,early,0.0,exact
31119060-1,1,73488730,325100000000700,2023,2,1,13,0,-4,too early,1000.0,2023,2,1,9,3,1000.0,-4,early,0.0,exact
31119061-1,1,21847287,405020000646001,2023,2,1,13,0,0,on time,5.0,2023,2,1,13,0,5.0,0,on_time,0.0,exact
31119062-1,1,20559137,999 VAKUUM 249X120X40,2023,2,1,20,0,7,too late,82.0,2023,2,1,27,0,82.0,7,late,0.0,exact
31119063-1,2,33626981,405020000685001,2023,2,1,13,0,-3,too early,400.0,2023,2,1,10,4,400.0,-3,early,0.0,exact
31119063-2,2,33626981,405020000685001,2023,2,1,20,0,-4,too early,400.0,2023,2,1,16,3,400.0,-4,early,0.0,exact
31119064-1,2,23947139,405020000646001,2023,3,1,6,0,-18,too early,1.0,2023,2,1,16,3,1.0,-18,early,0.0,exact
31119064-2,2,23947139,405020000646001,2023,3,1,6,0,-18,too early,10.0,2023,2,1,16,3,10.0,-18,early,0.0,exact
31119065-1,10,22481727,405020000540901,2023,3,1,6,0,4,too late,3.0,2023,3,1,10,4,3.0,4,late,0.0,exact
31119065-2,10,22481727,405020000540901,2023,3,1,6,0,4,too late,2.0,2023,3,1,10,4,2.0,4,late,0.0,exact
31119065-3,10,22481727,405020000540901,2023,3,1,6,0,4,too late,2.0,2023,3,1,10,4,2.0,4,late,0.0,exact
31119065-4,10,22481727,224800000009500,2023,3,1,6,0,4,too late,610.0,2023,3,1,10,4,610.0,4,late,0.0,exact
31119065-5,10,22481727,224800000010500,2023,3,1,6,0,4,too late,610.0,2023,3,1,10,4,610.0,4,late,0.0,exact
31119065-6,10,22481727,224800000034500,2023,3,1,6,0,4,too late,305.0,2023,3,1,10,4,305.0,4,late,0.0,exact
31119065-7,10,22481727,224800000012000,2023,3,1,6,0,4,too late,610.0,2023,3,1,10,4,610.0,4,late,0.0,exact
31119065-8,10,22481727,224800000008500,2023,3,1,6,0,4,too late,305.0,2023,3,1,10,4,305.0,4,late,0.0,exact
31119065-9,10,22481727,224800000032400,2023,3,1,6,0,4,too late,305.0,2023,3,1,10,4,305.0,4,late,0.0,exact
31119065-10,10,22481727,224800000009100,2023,3,1,6,0,4,too late,305.0,2023,3,1,10,4,305.0,4,late,0.0,exact
31119066-1,1,89021301,322500000020900,2023,3,1,6,0,1,too late,324.0,2023,3,1,7,1,324.0,1,late,0.0,exact
31119067-1,1,24023238,223400000003500,2023,3,1,6,0,3,too late,2000.0,2023,3,1,9,3,2000.0,3,late,0.0,exact
31119068-1,1,82743865,324700000010000,2023,3,1,27,0,-3,too early,250.0,2023,3,1,24,4,250.0,-3,early,0.0,exact
31119069-1,1,4429580,325300000006000,2023,3,1,13,0,2,too late,2080.0,2023,3,1,15,2,2080.0,2,late,0.0,exact
31119070-1,4,84613836,322500000007800,2023,3,1,6,0,0,on time,1000.0,2023,3,1,6,0,1000.0,0,on_time,0.0,exact
31119070-2,4,84613836,326500000002200,2023,3,1,6,0,0,on time,7.0,2023,3,1,6,0,7.0,0,on_time,0.0,exact
31119070-3,4,84613836,405020000684501,2023,3,1,6,0,0,on time,10.0,2023,3,1,6,0,10.0,0,on_time,0.0,exact
31119070-4,4,84613836,326100000029500,2023,3,1,6,0,0,on time,5000.0,2023,3,1,6,0,5000.0,0,on_time,0.0,exact
31119071-1,1,34230411,323400000007000,2023,5,2,8,0,-5,too early,1000.0,2023,5,2,3,2,1000.0,-5,early,0.0,exact
31119073-1,4,86245136,RINGBAND 030 30,2023,3,1,6,0,3,too late,1507.0,2023,3,1,9,3,1507.0,3,late,0.0,exact
31119073-2,4,86245136,RINGBAND 035 35,2023,3,1,6,0,3,too late,1031.0,2023,3,1,9,3,1031.0,3,late,0.0,exact
31119073-3,4,86245136,RINGBAND 035 40,2023,3,1,6,0,3,too late,2649.0,2023,3,1,9,3,2649.0,3,late,0.0,exact
31119073-4,4,86245136,RINGBAND 035 45,2023,3,1,6,0,3,too late,1019.0,2023,3,1,9,3,1019.0,3,late,0.0,exact
31119074-1,1,37036041,999 BEARBEITEN 62B5040,2023,2,1,20,0,1,too late,200.0,2023,2,1,21,1,200.0,1,late,0.0,exact
31119075-1,1,82860402,220300000003300,2023,2,1,14,1,3,too late,898.1,2023,2,1,17,4,898.1,3,late,0.0,exact
31119076-1,4,4119190,224700000033800,2023,2,1,27,0,0,on time,300.0,2023,2,1,27,0,300.0,0,on_time,0.0,exact
31119076-2,4,4119190,224700000033100,2023,2,1,27,0,0,on time,300.0,2023,2,1,27,0,300.0,0,on_time,0.0,exact
31119076-3,4,4119190,324700000003300,2023,2,1,27,0,0,on time,600.0,2023,2,1,27,0,600.0,0,on_time,0.0,exact
31119076-4,4,4119190,224700000033600,2023,2,1,27,0,0,on time,600.0,2023,2,1,27,0,600.0,0,on_time,0.0,exact
31119077-1,1,94515748,326400000007200,2023,2,1,20,0,1,too late,300.0,2023,2,1,21,1,300.0,1,late,0.0,exact
31119079-1,2,59649291,224800000036700,2023,3,1,6,0,-4,too early,600.0,2023,3,1,2,3,600.0,-4,early,0.0,exact
31119079-2,2,59649291,224800000033400,2023,3,1,6,0,-4,too early,600.0,2023,3,1,2,3,600.0,-4,early,0.0,exact
31119080-1,7,22481727,224800000008900,2023,4,2,3,0,2,too late,305.0,2023,4,2,5,2,305.0,2,late,0.0,exact
31119080-2,7,22481727,405020000540901,2023,4,2,3,0,2,too late,3.0,2023,4,2,5,2,3.0,2,late,0.0,exact
31119080-3,7,22481727,405020000540901,2023,4,2,3,0,2,too late,2.0,2023,4,2,5,2,2.0,2,late,0.0,exact
31119080-4,7,22481727,224800000011400,2023,4,2,3,0,2,too late,610.0,2023,4,2,5,2,610.0,2,late,0.0,exact
31119080-5,7,22481727,224800000012100,2023,4,2,3,0,2,too late,305.0,2023,4,2,5,2,305.0,2,late,0.0,exact
31119080-6,7,22481727,224800000012200,2023,4,2,3,0,2,too late,305.0,2023,4,2,5,2,305.0,2,late,0.0,exact
31119080-7,7,22481727,224800000009100,2023,4,2,3,0,2,too late,305.0,2023,4,2,5,2,305.0,2,late,0.0,exact
31119081-1,2,29552485,9999,2023,3,1,13,0,-6,too early,4000.0,2023,3,1,7,1,4000.0,-6,early,0.0,exact
31119081-2,2,29552485,9999,2023,3,1,13,0,-6,too early,4000.0,2023,3,1,7,1,4000.0,-6,early,0.0,exact
31119082-1,9,12153590,405020000684501,2023,3,1,13,0,0,on time,1.0,2023,3,1,13,0,1.0,0,on_time,0.0,exact
31119082-2,9,12153590,405020000684501,2023,3,1,13,0,0,on time,1.0,2023,3,1,13,0,1.0,0,on_time,0.0,exact
31119082-3,9,12153590,405020000684501,2023,3,1,13,0,0,on time,1.0,2023,3,1,13,0,1.0,0,on_time,0.0,exact
31119082-4,9,12153590,405020000684501,2023,3,1,13,0,0,on time,3.0,2023,3,1,13,0,3.0,0,on_time,0.0,exact
31119082-5,9,12153590,405020000684501,2023,3,1,13,0,0,on time,3.0,2023,3,1,13,0,3.0,0,on_time,0.0,exact
31119082-6,9,12153590,405020000684501,2023,3,1,13,0,0,on time,1.0,2023,3,1,13,0,1.0,0,on_time,0.0,exact
31119082-7,9,12153590,405020000684501,2023,3,1,13,0,0,on time,1.0,2023,3,1,13,0,1.0,0,on_time,0.0,exact
31119082-8,9,12153590,405020000684501,2023,4,2,10,0,-28,too early,2.0,2023,3,1,13,0,1.0,-28,early,-1.0,under delivered
31119082-9,9,12153590,405020000684501,2023,3,1,13,0,0,on time,2.0,2023,3,1,13,0,2.0,0,on_time,0.0,exact
31119335-1,2,61354708,405020000646001,2023,4,2,17,0,4,too late,1.0,2023,4,2,21,4,1.0,4,late,0.0,exact
31119335-2,2,61354708,405020000646001,2023,4,2,17,0,4,too late,2.0,2023,4,2,21,4,2.0,4,late,0.0,exact
31119336-1,2,49166303,224700000024000,2023,4,2,17,0,2,too late,1000.0,2023,4,2,19,2,1000.0,2,late,0.0,exact
31119336-2,2,49166303,224700000025300,2023,4,2,17,0,2,too late,550.0,2023,4,2,19,2,550.0,2,late,0.0,exact
31119337-1,1,24023238,223400000006900,2023,5,2,8,0,8,too late,1000.0,2023,5,2,16,1,1000.0,8,late,0.0,exact
31119338-1,1,25260558,322500000002900,2023,7,3,24,0,1,too late,300.0,2023,7,3,25,1,300.0,1,late,0.0,exact
31119339-1,5,49166303,220300000007900,2023,5,2,1,0,4,too late,37.3,2023,5,2,5,4,37.3,4,late,0.0,exact
31119339-2,5,49166303,220300000002400,2023,5,2,1,0,4,too late,47.35,2023,5,2,5,4,47.35,4,late,0.0,exact
31119339-3,5,49166303,320300000005900,2023,5,2,1,0,-4,too early,86.1,2023,4,2,27,3,86.1,-4,early,0.0,exact
31119339-4,5,49166303,220300000003900,2023,5,2,1,0,4,too late,43.95,2023,5,2,5,4,43.95,4,late,0.0,exact
31119339-5,5,49166303,320300000005300,2023,5,2,22,0,16,too late,50.05,2023,6,2,7,2,50.05,16,late,0.0,exact
31119340-1,3,57953107,324900000012800,2023,4,2,17,0,7,too late,10000.0,2023,4,2,24,0,10000.0,7,late,0.0,exact
31119340-2,3,57953107,224900000055700,2023,4,2,17,0,7,too late,1000.0,2023,4,2,24,0,1000.0,7,late,0.0,exact
31119340-3,3,57953107,224900000008500,2023,4,2,17,0,7,too late,2000.0,2023,4,2,24,0,2000.0,7,late,0.0,exact
31119341-1,1,98918868,9999,2023,4,2,17,0,214,too late,1.0,2023,11,4,17,4,1.0,214,late,0.0,exact
31119342-1,1,89557845,320110000011500,2023,7,3,3,0,3,too late,400.0,2023,7,3,6,3,400.0,3,late,0.0,exact
31119343-1,2,52391922,226500068150000,2023,4,2,24,0,-5,too early,3.0,2023,4,2,19,2,3.0,-5,early,0.0,exact
31119343-2,2,52391922,9999,2023,4,2,24,0,-5,too early,3.0,2023,4,2,19,2,3.0,-5,early,0.0,exact
31119344-1,1,51353409,224800000047000,2023,4,2,24,0,3,too late,200.0,2023,4,2,27,3,200.0,3,late,0.0,exact
31119345-1,2,20559137,999 VAKUUM 249X120X40,2023,5,2,1,0,10,too late,80.0,2023,5,2,11,3,80.0,10,late,0.0,exact
31119345-2,2,20559137,999 VAKUUM 188X90X45,2023,5,2,1,0,10,too late,25.0,2023,5,2,11,3,25.0,10,late,0.0,exact
31119346-1,3,82908231,320110000000200,2023,4,2,24,0,2,too late,10.0,2023,4,2,26,2,10.0,2,late,0.0,exact
31119346-2,3,82908231,320110000007200,2023,4,2,24,0,2,too late,5.0,2023,4,2,26,2,5.0,2,late,0.0,exact
31119346-3,3,82908231,320110000073500,2023,4,2,24,0,2,too late,2.0,2023,4,2,26,2,2.0,2,late,0.0,exact
31119348-1,1,61354708,405020000684501,2023,4,2,17,0,2,too late,6.0,2023,4,2,19,2,6.0,2,late,0.0,exact
31119349-1,1,10488377,314010000001900,2023,6,2,26,0,8,too late,16.0,2023,7,3,4,1,16.0,8,late,0.0,exact
31119350-1,2,21635753,405020000630101,2023,4,2,25,1,-1,too early,2.0,2023,4,2,24,0,2.0,-1,early,0.0,exact
31119350-2,2,21635753,405020000630101,2023,5,2,9,1,-1,too early,1.0,2023,5,2,8,0,1.0,-1,early,0.0,exact
31119351-1,1,33626981,405020000684501,2023,4,2,24,0,-4,too early,2.0,2023,4,2,20,3,2.0,-4,early,0.0,exact
31119352-1,2,43641753,324500000000800,2023,4,2,17,0,2,too late,100.0,2023,4,2,19,2,100.0,2,late,0.0,exact
31119352-2,2,43641753,326100000038200,2023,4,2,17,0,2,too late,200.0,2023,4,2,19,2,200.0,2,late,0.0,exact
31119353-1,3,22481727,224800000008800,2023,4,2,24,0,1,too late,610.0,2023,4,2,25,1,610.0,1,late,0.0,exact
31119353-2,3,22481727,224800000009800,2023,4,2,24,0,1,too late,610.0,2023,4,2,25,1,610.0,1,late,0.0,exact
31119353-3,3,22481727,405020000540901,2023,4,2,24,0,1,too late,3.0,2023,4,2,25,1,3.0,1,late,0.0,exact
31119354-1,1,86633093,326500000008200,2023,4,2,19,2,5,too late,1000.0,2023,4,2,24,0,1000.0,5,late,0.0,exact
31119355-1,1,23947139,405020000646001,2023,5,2,15,0,-12,too early,5.0,2023,5,2,3,2,5.0,-12,early,0.0,exact
31119356-1,3,44160948,405020000613001,2023,4,2,24,0,9,too late,1.0,2023,5,2,3,2,1.0,9,late,0.0,exact
31119356-2,3,44160948,405020000613001,2023,4,2,24,0,9,too late,1.0,2023,5,2,3,2,1.0,9,late,0.0,exact
31119356-3,3,44160948,405020000613001,2023,4,2,24,0,9,too late,1.0,2023,5,2,3,2,1.0,9,late,0.0,exact
31119357-1,6,12350010,405020000646001,2023,5,2,8,0,-12,too early,1.0,2023,4,2,26,2,1.0,-12,early,0.0,exact
31119357-2,6,12350010,405020000646001,2023,5,2,8,0,-12,too early,1.0,2023,4,2,26,2,1.0,-12,early,0.0,exact
31119357-3,6,12350010,405020000646001,2023,5,2,8,0,-12,too early,1.0,2023,4,2,26,2,1.0,-12,early,0.0,exact
31119357-4,6,12350010,405020000646001,2023,5,2,8,0,-12,too early,1.0,2023,4,2,26,2,1.0,-12,early,0.0,exact
31119357-5,6,12350010,405020000646001,2023,5,2,8,0,-12,too early,1.0,2023,4,2,26,2,1.0,-12,early,0.0,exact
31119357-6,6,12350010,405020000646001,2023,5,2,8,0,-12,too early,1.0,2023,4,2,26,2,1.0,-12,early,0.0,exact
31119358-1,1,49412477,322400000002100,2023,5,2,30,1,0,on time,207.0,2023,5,2,30,1,207.0,0,on_time,0.0,exact
31119359-1,1,90080329,224700000037200,2023,4,2,24,0,2,too late,300.0,2023,4,2,26,2,300.0,2,late,0.0,exact
31119360-1,1,81464758,405020000685001,2023,4,2,24,0,0,on time,1.0,2023,4,2,24,0,1.0,0,on_time,0.0,exact
31119361-1,3,32435001,405020000646001,2023,5,2,8,0,3,too late,1.0,2023,5,2,11,3,1.0,3,late,0.0,exact
31119361-2,3,32435001,405020000646001,2023,5,2,8,0,3,too late,1.0,2023,5,2,11,3,1.0,3,late,0.0,exact
31119361-3,3,32435001,405020000646001,2023,5,2,8,0,3,too late,1.0,2023,5,2,11,3,1.0,3,late,0.0,exact
31119362-1,2,84613836,322500000016000,2023,4,2,24,0,0,on time,500.0,2023,4,2,24,0,500.0,0,on_time,0.0,exact
31119362-2,2,84613836,325800000005000,2023,4,2,24,0,0,on time,100.0,2023,4,2,24,0,100.0,0,on_time,0.0,exact
31119363-1,1,96125815,405020000646001,2023,5,2,8,0,-6,too early,1.0,2023,5,2,2,1,1.0,-6,early,0.0,exact
31119365-1,1,25260558,322500000003800,2023,7,3,10,0,1,too late,405.0,2023,7,3,11,1,405.0,1,late,0.0,exact
31119366-1,1,43413602,324700000022900,2023,4,2,24,0,3,too late,27.0,2023,4,2,27,3,27.0,3,late,0.0,exact
31119367-1,1,92455165,405020000646001,2023,5,2,22,0,1,too late,1.0,2023,5,2,23,1,1.0,1,late,0.0,exact
31119368-1,1,84476732,326400000005500,2023,5,2,1,0,-3,too early,100.0,2023,4,2,28,4,100.0,-3,early,0.0,exact
31119369-1,1,56199422,999 BEARBEITEN SCHUB,2023,5,2,1,0,22,too late,1000.0,2023,5,2,23,1,1000.0,22,late,0.0,exact
31119370-1,1,25945701,326500000000200,2023,4,2,28,4,0,on time,10000.0,2023,4,2,28,4,10000.0,0,on_time,0.0,exact
31119371-1,2,28229650,124500000000300,2023,4,2,24,0,3,too late,200.0,2023,4,2,27,3,200.0,3,late,0.0,exact
31119371-2,2,28229650,322700000011600,2023,4,2,24,0,3,too late,100.0,2023,4,2,27,3,100.0,3,late,0.0,exact
31119372-1,1,37036041,999 BEARBEITEN 62B5040,2023,4,2,24,0,3,too late,220.0,2023,4,2,27,3,220.0,3,late,0.0,exact
31119373-1,1,23947139,405020000646001,2023,5,2,1,0,2,too late,5.0,2023,5,2,3,2,5.0,2,late,0.0,exact
31119374-1,2,92907056,324700000000900,2023,4,2,24,0,2,too late,600.0,2023,4,2,26,2,600.0,2,late,0.0,exact
31119374-2,2,92907056,324700000001000,2023,4,2,24,0,2,too late,600.0,2023,4,2,26,2,600.0,2,late,0.0,exact
31119376-1,2,30702120,405020000684501,2023,5,2,1,0,1,too late,5.0,2023,5,2,2,1,5.0,1,late,0.0,exact
31119376-2,2,30702120,405020000684501,2023,5,2,1,0,1,too late,10.0,2023,5,2,2,1,10.0,1,late,0.0,exact
31119377-1,4,12153590,405020000684501,2023,5,2,1,0,1,too late,1.0,2023,5,2,2,1,1.0,1,late,0.0,exact
31119377-2,4,12153590,405020000684501,2023,5,2,1,0,1,too late,5.0,2023,5,2,2,1,5.0,1,late,0.0,exact
31119377-3,4,12153590,405020000684501,2023,5,2,1,0,1,too late,1.0,2023,5,2,2,1,1.0,1,late,0.0,exact
31119377-4,4,12153590,405020000684501,2023,5,2,1,0,1,too late,2.0,2023,5,2,2,1,2.0,1,late,0.0,exact
31119378-1,1,33626981,405020000510098,2023,5,2,1,0,-4,too early,1.0,2023,4,2,27,3,1.0,-4,early,0.0,exact
31119379-1,1,84979991,326400000003200,2023,5,2,1,0,-3,too early,22.0,2023,4,2,28,4,22.0,-3,early,0.0,exact
31119497-1,1,50922122,324700000021600,2023,9,3,19,1,16,too late,1000.0,2023,10,4,5,3,1000.0,16,late,0.0,exact
31119498-1,1,33626981,326100000031200,2023,5,2,29,0,1,too late,500.0,2023,5,2,30,1,500.0,1,late,0.0,exact
31119499-1,1,33626981,405020000633001,2023,5,2,29,0,2,too late,10.0,2023,5,2,31,2,10.0,2,late,0.0,exact
31119501-1,1,23963204,324900000022200,2023,6,2,5,0,0,on time,3000.0,2023,6,2,5,0,3000.0,0,on_time,0.0,exact
31119502-1,1,17937513,405020000671001,2023,5,2,29,0,3,too late,50.0,2023,6,2,1,3,50.0,3,late,0.0,exact
31119503-1,1,57496158,326500000007700,2023,6,2,2,4,-1,too early,20.0,2023,6,2,1,3,20.0,-1,early,0.0,exact
31119505-1,3,54778374,405020000684501,2023,6,2,6,1,-4,too early,1.0,2023,6,2,2,4,1.0,-4,early,0.0,exact
31119505-2,3,54778374,405020000684501,2023,6,2,6,1,-4,too early,1.0,2023,6,2,2,4,1.0,-4,early,0.0,exact
31119505-3,3,54778374,8888,2023,6,2,6,1,-4,too early,1.0,2023,6,2,2,4,1.0,-4,early,0.0,exact
31119506-1,3,43641753,322800000009900,2023,6,2,1,3,-1,too early,20.0,2023,5,2,31,2,20.0,-1,early,0.0,exact
31119506-2,3,43641753,324200000001500,2023,11,4,27,0,-3,too early,300.0,2023,11,4,24,4,300.0,-3,early,0.0,exact
31119506-3,3,43641753,322800000003000,2023,5,2,29,0,2,too late,50.0,2023,5,2,31,2,50.0,2,late,0.0,exact
31119507-1,1,43246818,405020000630101,2023,6,2,1,3,1,too late,2.0,2023,6,2,2,4,2.0,1,late,0.0,exact
